time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1975-05-23T19:54:31.840Z,18.9576667,-155.1983333,45.195,2.55,ml,24,293,,0.06,hv,hv19752820,2020-03-31T18:06:14.500Z,"40 km SE of P?hala, Hawaii",earthquake,4.85,4.52,,1,reviewed,hv,hv
1975-04-08T08:32:16.330Z,18.997,-155.35,46.816,3,ml,31,225,,0.07,hv,hv19752414,2020-03-31T17:58:58.250Z,"25 km ESE of Naalehu, Hawaii",earthquake,1.44,2.67,,1,reviewed,hv,hv
1975-01-01T01:28:59.160Z,19.0085,-155.1941667,33.235,4.29,ml,33,236,,0.09,hv,hv19744877,2020-03-31T16:55:56.550Z,"36 km SE of P?hala, Hawaii",earthquake,1.43,1.86,0.05,2,reviewed,hv,hv
1974-12-29T17:58:21.530Z,18.9213333,-155.3021667,9.344,2.82,ml,15,280,,0.12,hv,hv19744543,2020-03-31T16:55:08.770Z,"33 km ESE of Naalehu, Hawaii",earthquake,6.51,2.26,0.09,1,reviewed,hv,hv
1974-09-18T02:52:31.060Z,18.8278333,-155.1501667,56.272,2.78,ml,19,277,,0.07,hv,hv19742690,2020-03-31T18:01:38.790Z,"52 km ESE of Naalehu, Hawaii",earthquake,4.44,5.75,,1,reviewed,hv,hv
1974-08-16T22:33:36.650Z,18.992,-155.185,43.155,2.51,ml,31,263,,0.1,hv,hv19742361,2020-03-31T16:52:17.150Z,"38 km SE of P?hala, Hawaii",earthquake,3.18,1.79,,1,reviewed,hv,hv
1974-04-06T02:29:04.350Z,18.83,-155.3778333,15.466,2.9,ml,21,272,,0.09,hv,hv19740748,2020-03-31T17:02:22.940Z,"33 km SE of Naalehu, Hawaii",earthquake,3.78,14.57,,1,reviewed,hv,hv
1974-03-13T16:39:44.880Z,18.8828333,-155.1283333,15.694,2.53,ml,25,272,,0.16,hv,hv19740510,2020-03-31T18:03:28.600Z,"51 km SE of P?hala, Hawaii",earthquake,4.08,18,,1,reviewed,hv,hv
1973-11-03T12:44:36.170Z,18.9251667,-155.1826667,46.675,2.59,ml,28,251,,0.09,hv,hv19732658,2020-03-31T18:00:20.670Z,"43 km SE of P?hala, Hawaii",earthquake,2.14,2.89,,1,reviewed,hv,hv
1973-09-01T15:01:23.190Z,18.8671667,-155.2831667,50.286,2.67,ml,28,270,,0.07,hv,hv19732140,2020-03-31T18:51:48.870Z,"38 km SE of Naalehu, Hawaii",earthquake,3.46,3.17,,1,reviewed,hv,hv
1973-08-28T15:22:55.970Z,18.859,-155.3833333,8.733,2.54,ml,21,261,,0.1,hv,hv19732115,2020-03-31T17:06:12.090Z,"31 km SE of Naalehu, Hawaii",earthquake,2.93,1.96,,1,reviewed,hv,hv
1973-07-29T04:39:19.300Z,18.889,-155.2496667,12.391,2.96,ml,23,260,,0.09,hv,hv19731933,2020-03-31T17:04:58.730Z,"39 km ESE of Naalehu, Hawaii",earthquake,2.55,1.25,,1,reviewed,hv,hv
1973-07-04T13:58:26.680Z,18.9331667,-155.1526667,41.064,2.86,ml,33,252,,0.1,hv,hv19731754,2020-03-31T17:03:31.880Z,"45 km SE of P?hala, Hawaii",earthquake,2.41,1.98,,1,reviewed,hv,hv
1973-06-16T07:03:03.880Z,18.7833333,-155.287,11.116,2.65,ml,18,297,,0.13,hv,hv19731595,2020-03-31T17:02:02.950Z,"44 km SE of Naalehu, Hawaii",earthquake,6.35,1.87,,1,reviewed,hv,hv
1973-06-11T13:38:46.880Z,18.8826667,-155.1815,10.326,2.91,ml,17,272,,0.13,hv,hv19731570,2020-03-31T17:01:58.320Z,"46 km ESE of Naalehu, Hawaii",earthquake,3.79,5.55,,2,reviewed,hv,hv
1973-04-30T01:49:18.540Z,18.862,-155.3225,15.84,2.54,ml,24,287,,0.15,hv,hv19730792,2020-03-31T18:35:08.080Z,"35 km SE of Naalehu, Hawaii",earthquake,1.97,17.15,,1,reviewed,hv,hv
1973-04-01T18:16:59.100Z,18.7351667,-155.1111667,11.563,2.72,ml,27,280,,0.12,hv,hv19730467,2020-03-31T18:32:28.480Z,"61 km SE of Naalehu, Hawaii",earthquake,4.48,16.18,,1,reviewed,hv,hv
1973-03-18T00:35:12.570Z,19.0198333,-155.202,15.445,2.63,ml,19,232,,0.11,hv,hv19730411,2020-03-31T18:50:42.930Z,"35 km SE of P?hala, Hawaii",earthquake,2.06,15.01,,2,reviewed,hv,hv
1972-11-02T07:04:31.640Z,18.9178333,-155.2893333,16.616,2.64,ml,22,260,,0.11,hv,hv19722738,2020-03-31T17:54:20.490Z,"34 km ESE of Naalehu, Hawaii",earthquake,3.34,13.99,,2,reviewed,hv,hv
1972-09-10T08:59:03.350Z,18.9115,-155.2781667,13.836,2.93,ml,21,248,,0.11,hv,hv19722415,2020-03-31T16:27:15.760Z,"36 km ESE of Naalehu, Hawaii",earthquake,1.86,1.84,,1,reviewed,hv,hv
1972-09-07T21:21:02.960Z,19.0486667,-155.1281667,33.315,2.72,ml,24,236,,0.12,hv,hv19722392,2020-03-31T16:27:12.350Z,"40 km ESE of P?hala, Hawaii",earthquake,1.7,2.43,,2,reviewed,hv,hv
1972-09-07T15:58:13.780Z,18.8293333,-155.3033333,13.496,2.88,ml,13,268,,0.1,hv,hv19722388,2020-03-31T16:27:11.800Z,"39 km SE of Naalehu, Hawaii",earthquake,4.04,11.76,,2,reviewed,hv,hv
1972-09-07T14:37:01.000Z,18.8288333,-155.2978333,15.836,2.89,ml,18,269,,0.09,hv,hv19722387,2020-03-31T16:27:11.660Z,"39 km SE of Naalehu, Hawaii",earthquake,3.68,14.54,,2,reviewed,hv,hv
1972-09-07T11:45:06.350Z,18.9336667,-155.2723333,14.006,2.96,ml,20,245,,0.09,hv,hv19722384,2020-03-31T16:27:11.120Z,"Hawaii region, Hawaii",earthquake,1.98,1.41,0.06,1,reviewed,hv,hv
1972-09-06T14:02:31.750Z,18.9238333,-155.2773333,14.416,3.3,ml,25,246,,0.11,hv,hv19722371,2020-03-31T16:27:08.250Z,"35 km ESE of Naalehu, Hawaii",earthquake,1.68,2.92,0.37,2,reviewed,hv,hv
1972-09-06T13:52:13.690Z,18.9333333,-155.2811667,12.866,3.07,ml,25,244,,0.11,hv,hv19722369,2020-03-31T16:23:40.470Z,"34 km ESE of Naalehu, Hawaii",earthquake,1.66,1.49,0.14,2,reviewed,hv,hv
1972-09-06T13:21:03.980Z,18.8605,-155.3476667,17.196,2.54,ml,14,261,,0.13,hv,hv19722368,2020-03-31T16:23:40.330Z,"33 km SE of Naalehu, Hawaii",earthquake,3.87,14.94,,2,reviewed,hv,hv
1972-09-06T10:01:28.920Z,18.9343333,-155.2845,15.256,2.77,ml,23,244,,0.1,hv,hv19722358,2020-03-31T16:23:38.910Z,"34 km ESE of Naalehu, Hawaii",earthquake,1.46,6.41,0.14,2,reviewed,hv,hv
1972-09-06T09:06:09.130Z,18.9218333,-155.2838333,16.056,2.74,ml,18,246,,0.1,hv,hv19722352,2020-03-31T16:23:38.030Z,"35 km ESE of Naalehu, Hawaii",earthquake,1.75,13.69,,1,reviewed,hv,hv
1972-09-06T07:06:07.150Z,18.9211667,-155.278,15.186,2.74,ml,16,247,,0.09,hv,hv19722348,2020-03-31T16:23:37.460Z,"35 km ESE of Naalehu, Hawaii",earthquake,1.75,6.63,,1,reviewed,hv,hv
1972-08-03T04:39:50.130Z,19.0231667,-155.3243333,35.942,2.61,ml,27,221,,0.1,hv,hv19722131,2020-03-31T17:05:13.420Z,"25 km SE of P?hala, Hawaii",earthquake,1.28,1.85,0.04,2,reviewed,hv,hv
1972-07-21T05:37:54.330Z,18.8963333,-155.3173333,16.046,2.67,ml,18,251,,0.11,hv,hv19722048,2020-03-31T17:53:43.900Z,"33 km SE of Naalehu, Hawaii",earthquake,1.31,12.97,,2,reviewed,hv,hv
1972-07-21T03:25:24.250Z,18.874,-155.298,13.156,2.51,ml,14,255,,0.08,hv,hv19722045,2020-03-31T17:53:43.470Z,"Hawaii region, Hawaii",earthquake,2.38,1.18,,1,reviewed,hv,hv
1972-07-21T03:20:44.670Z,18.8711667,-155.299,13.396,2.51,ml,12,261,,0.06,hv,hv19722044,2020-03-31T17:53:43.330Z,"36 km SE of Naalehu, Hawaii",earthquake,3.51,1.76,,1,reviewed,hv,hv
1972-07-21T00:41:00.890Z,18.8738333,-155.3046667,13.016,2.98,ml,24,255,,0.09,hv,hv19722042,2020-03-31T17:53:43.040Z,"36 km SE of Naalehu, Hawaii",earthquake,1.63,1.14,0.13,2,reviewed,hv,hv
1972-07-20T23:17:18.510Z,18.9075,-155.3241667,16.006,2.66,ml,13,248,,0.13,hv,hv19722041,2020-03-31T17:53:42.890Z,"32 km ESE of Naalehu, Hawaii",earthquake,1.82,14.48,0.19,3,reviewed,hv,hv
1972-07-20T22:17:38.570Z,18.8571667,-155.2918333,14.646,2.84,ml,14,264,,0.09,hv,hv19722040,2020-03-31T17:53:42.760Z,"38 km SE of Naalehu, Hawaii",earthquake,3.71,14.19,,1,reviewed,hv,hv
1972-07-20T17:28:14.340Z,18.8911667,-155.3118333,16.126,2.67,ml,21,251,,0.08,hv,hv19722038,2020-03-31T17:53:42.480Z,"34 km SE of Naalehu, Hawaii",earthquake,0.93,11.65,,2,reviewed,hv,hv
1972-07-20T17:03:38.540Z,18.8395,-155.2756667,9.316,2.56,ml,12,262,,0.1,hv,hv19722037,2020-03-31T17:53:42.330Z,"40 km SE of Naalehu, Hawaii",earthquake,2.13,1.91,,1,reviewed,hv,hv
1972-07-18T19:14:17.340Z,18.8168333,-155.2491667,6.136,3.07,ml,17,273,,0.1,hv,hv19722022,2020-03-31T17:53:40.180Z,"44 km SE of Naalehu, Hawaii",earthquake,1.64,0.77,,1,reviewed,hv,hv
1972-07-18T19:07:03.090Z,18.898,-155.3233333,12.486,3.07,ml,19,250,,0.13,hv,hv19722021,2020-03-31T17:53:40.040Z,"32 km SE of Naalehu, Hawaii",earthquake,2.56,3.24,,1,reviewed,hv,hv
1972-07-18T16:23:39.230Z,18.8686667,-155.3003333,14.926,2.82,ml,20,256,,0.09,hv,hv19722020,2020-03-31T17:53:39.880Z,"36 km SE of Naalehu, Hawaii",earthquake,2.76,14.73,,1,reviewed,hv,hv
1972-07-18T14:33:51.130Z,18.8743333,-155.3096667,13.666,2.81,ml,20,255,,0.11,hv,hv19722019,2020-03-31T17:53:39.720Z,"35 km SE of Naalehu, Hawaii",earthquake,2.52,3.78,,2,reviewed,hv,hv
1972-07-18T11:06:39.680Z,18.8716667,-155.305,12.936,2.81,ml,15,255,,0.1,hv,hv19722018,2020-03-31T17:53:39.570Z,"36 km SE of Naalehu, Hawaii",earthquake,2.79,1.59,,1,reviewed,hv,hv
1972-07-18T10:34:16.920Z,18.9043333,-155.319,15.346,2.77,ml,19,248,,0.11,hv,hv19722017,2020-03-31T17:53:39.440Z,"32 km ESE of Naalehu, Hawaii",earthquake,2.52,15.44,,1,reviewed,hv,hv
1972-07-18T10:17:07.640Z,18.8996667,-155.3175,13.946,3.07,ml,19,249,,0.1,hv,hv19722016,2020-03-31T17:53:39.300Z,"33 km SE of Naalehu, Hawaii",earthquake,1.27,1.55,,1,reviewed,hv,hv
1972-07-18T10:03:40.270Z,18.895,-155.313,14.936,2.78,ml,18,251,,0.1,hv,hv19722015,2020-03-31T17:53:39.160Z,"33 km SE of Naalehu, Hawaii",earthquake,2.44,14.63,,1,reviewed,hv,hv
1972-07-18T09:51:04.230Z,18.87,-155.3026667,12.726,2.99,ml,17,256,,0.11,hv,hv19722014,2020-03-31T17:53:39.020Z,"36 km SE of Naalehu, Hawaii",earthquake,2.86,1.63,,3,reviewed,hv,hv
1972-07-18T09:19:21.560Z,18.8623333,-155.2873333,10.406,2.52,ml,12,258,,0.11,hv,hv19722013,2020-03-31T17:53:38.870Z,"38 km SE of Naalehu, Hawaii",earthquake,2.54,1.76,,2,reviewed,hv,hv
1972-07-18T08:11:17.700Z,18.885,-155.2871667,12.786,3.19,ml,20,253,,0.13,hv,hv19722012,2020-03-31T17:53:38.730Z,"36 km ESE of Naalehu, Hawaii",earthquake,2.79,1.63,,1,reviewed,hv,hv
1972-07-18T06:58:54.930Z,18.9446667,-155.2648333,13.106,2.7,ml,13,285,,0.1,hv,hv19722011,2020-03-31T17:53:38.590Z,"35 km ESE of Naalehu, Hawaii",earthquake,2.07,1.61,,1,reviewed,hv,hv
1972-07-18T06:17:24.060Z,18.9293333,-155.284,15.856,2.93,ml,25,244,,0.09,hv,hv19722009,2020-03-31T17:53:38.320Z,"34 km ESE of Naalehu, Hawaii",earthquake,1.43,11.05,,2,reviewed,hv,hv
1972-07-14T19:40:16.820Z,19.0165,-155.3178333,34.882,2.73,ml,24,225,,0.08,hv,hv19721978,2020-03-31T17:53:33.890Z,"26 km SE of P?hala, Hawaii",earthquake,1.35,2.05,,1,reviewed,hv,hv
1972-07-14T19:36:57.730Z,19.0245,-155.3266667,35.942,4.34,ml,26,221,,0.09,hv,hv19721977,2020-03-31T17:53:33.720Z,"25 km SE of P?hala, Hawaii",earthquake,1.39,1.72,0.1,2,reviewed,hv,hv
1972-06-28T22:15:10.660Z,19.044,-155.3771667,32.768,2.88,ml,22,210,,0.07,hv,hv19721865,2020-03-31T17:05:09.450Z,"20 km SSE of P?hala, Hawaii",earthquake,1.3,2.31,,0,reviewed,hv,hv
1972-06-08T21:07:58.410Z,18.8623333,-155.2881667,9.416,2.82,ml,14,263,,0.09,hv,hv19721714,2020-03-31T17:04:23.660Z,"38 km SE of Naalehu, Hawaii",earthquake,1.52,1.29,,1,reviewed,hv,hv
1972-05-27T20:36:11.710Z,18.9688333,-155.3608333,19.278,3.66,ml,29,232,,0.11,hv,hv19721607,2020-03-31T18:10:15.800Z,"25 km ESE of Naalehu, Hawaii",earthquake,1.52,3.63,0.2,5,reviewed,hv,hv
1972-05-26T04:29:50.340Z,18.8753333,-155.2871667,13.306,2.51,ml,13,255,,0.1,hv,hv19721573,2020-03-31T18:09:30.210Z,"37 km SE of Naalehu, Hawaii",earthquake,2.59,2.9,,1,reviewed,hv,hv
1972-05-25T04:37:37.320Z,18.8913333,-155.31,15.526,2.97,ml,16,256,,0.1,hv,hv19721556,2020-03-31T18:09:27.810Z,"34 km SE of Naalehu, Hawaii",earthquake,2.86,14.73,,2,reviewed,hv,hv
1972-05-25T03:42:00.990Z,18.8881667,-155.2848333,14.436,2.62,ml,17,253,,0.08,hv,hv19721554,2020-03-31T18:09:27.530Z,"36 km ESE of Naalehu, Hawaii",earthquake,2.49,10.35,,1,reviewed,hv,hv
1972-05-09T10:18:34.850Z,18.8821667,-155.2896667,13.916,2.5,ml,13,267,,0.1,hv,hv19721441,2020-03-31T18:08:19.790Z,"36 km SE of Naalehu, Hawaii",earthquake,3.47,7.44,,1,reviewed,hv,hv
1972-05-07T06:00:51.680Z,18.8751667,-155.268,15.846,2.81,ml,18,256,,0.12,hv,hv19721429,2020-03-31T18:08:18.090Z,"39 km ESE of Naalehu, Hawaii",earthquake,1.89,12.82,,1,reviewed,hv,hv
1972-05-07T05:29:02.590Z,18.8626667,-155.2693333,13.766,2.83,ml,23,258,,0.09,hv,hv19721428,2020-03-31T18:08:17.930Z,"Hawaii region, Hawaii",earthquake,2.55,10.47,,2,reviewed,hv,hv
1972-04-30T05:39:53.400Z,18.9038333,-155.2991667,11.996,2.89,ml,19,249,,0.12,hv,hv19721357,2020-03-31T17:52:59.890Z,"34 km ESE of Naalehu, Hawaii",earthquake,2.14,1.91,0.15,2,reviewed,hv,hv
1972-04-26T17:10:15.960Z,18.9066667,-155.2451667,8.396,2.93,ml,18,272,,0.19,hv,hv19721323,2020-03-31T18:07:49.870Z,"39 km ESE of Naalehu, Hawaii",earthquake,1.79,0.82,,0,reviewed,hv,hv
1972-04-26T16:45:25.520Z,18.959,-155.3551667,8.688,2.53,ml,8,263,,0.1,hv,hv19721320,2020-03-31T18:07:49.460Z,"26 km ESE of Naalehu, Hawaii",earthquake,2.66,1.8,0.15,1,reviewed,hv,hv
1972-04-26T16:35:54.590Z,18.8946667,-155.2986667,16.422,2.79,ml,16,272,,0.08,hv,hv19721319,2020-03-31T18:07:49.320Z,"35 km ESE of Naalehu, Hawaii",earthquake,3.7,13.49,,1,reviewed,hv,hv
1972-04-26T16:29:43.250Z,18.8905,-155.2981667,14.416,2.79,ml,17,252,,0.11,hv,hv19721318,2020-03-31T18:07:49.180Z,"35 km ESE of Naalehu, Hawaii",earthquake,2.85,6.29,,1,reviewed,hv,hv
1972-04-26T14:48:24.860Z,18.9076667,-155.2858333,14.478,2.76,ml,14,249,,0.11,hv,hv19721313,2020-03-31T18:07:48.490Z,"35 km ESE of Naalehu, Hawaii",earthquake,2.66,4.8,0.18,1,reviewed,hv,hv
1972-04-26T13:47:48.980Z,18.8751667,-155.2648333,13.656,2.51,ml,15,269,,0.09,hv,hv19721311,2020-03-31T18:07:48.210Z,"39 km ESE of Naalehu, Hawaii",earthquake,3.15,5.96,,3,reviewed,hv,hv
1972-04-21T21:21:00.080Z,18.8948333,-155.3211667,11.766,3.11,ml,23,250,,0.12,hv,hv19721274,2020-03-31T18:07:43.170Z,"33 km SE of Naalehu, Hawaii",earthquake,1.96,1.2,0.15,3,reviewed,hv,hv
1972-04-19T22:01:22.460Z,18.8145,-155.2678333,15.686,2.76,ml,14,278,,0.12,hv,hv19721260,2020-03-31T18:07:41.200Z,"43 km SE of Naalehu, Hawaii",earthquake,7.68,15.74,0.15,2,reviewed,hv,hv
1972-04-19T20:05:03.110Z,18.8333333,-155.2896667,15.056,2.88,ml,16,268,,0.11,hv,hv19721257,2020-03-31T18:07:40.780Z,"40 km SE of Naalehu, Hawaii",earthquake,3.93,15.57,,1,reviewed,hv,hv
1972-04-19T17:29:21.970Z,18.8495,-155.281,12.736,2.55,ml,14,260,,0.09,hv,hv19721254,2020-03-31T18:07:40.370Z,"39 km SE of Naalehu, Hawaii",earthquake,3.16,2.91,,1,reviewed,hv,hv
1972-04-18T06:16:20.310Z,18.841,-155.3198333,12.816,3.19,ml,21,261,,0.12,hv,hv19721236,2020-03-31T18:07:37.880Z,"37 km SE of Naalehu, Hawaii",earthquake,1.59,1.78,0.17,3,reviewed,hv,hv
1972-04-15T11:47:03.270Z,18.8978333,-155.2998333,14.836,2.96,ml,23,251,,0.1,hv,hv19721221,2020-03-31T18:07:35.160Z,"34 km ESE of Naalehu, Hawaii",earthquake,1.76,5.93,0.34,3,reviewed,hv,hv
1972-04-15T07:11:12.240Z,18.8541667,-155.2971667,13.396,2.54,ml,20,259,,0.12,hv,hv19721220,2020-03-31T18:07:34.930Z,"Hawaii region, Hawaii",earthquake,2.42,3.38,,6,reviewed,hv,hv
1972-04-14T11:05:43.090Z,18.8668333,-155.319,14.112,3,ml,21,275,,0.11,hv,hv19721215,2020-03-31T18:07:34.030Z,"35 km SE of Naalehu, Hawaii",earthquake,3.57,6.06,0.01,3,reviewed,hv,hv
1972-04-13T00:37:23.760Z,18.8526667,-155.2706667,12.145,2.84,ml,14,272,,0.12,hv,hv19721205,2020-03-31T18:07:32.350Z,"40 km SE of Naalehu, Hawaii",earthquake,5.02,2.01,,2,reviewed,hv,hv
1972-04-12T09:58:37.410Z,18.7645,-155.2565,6.596,2.59,ml,13,311,,0.14,hv,hv19721194,2020-03-31T17:52:54.880Z,"47 km SE of Naalehu, Hawaii",earthquake,10.64,7.55,,1,reviewed,hv,hv
1972-04-12T09:08:57.240Z,18.8323333,-155.2975,16.256,3.1,ml,19,268,,0.1,hv,hv19721192,2020-03-31T17:52:54.580Z,"39 km SE of Naalehu, Hawaii",earthquake,2.25,14.46,0.04,1,reviewed,hv,hv
1972-04-11T23:32:51.720Z,18.8603333,-155.3043333,13.606,2.95,ml,21,263,,0.11,hv,hv19721189,2020-03-31T17:52:54.170Z,"36 km SE of Naalehu, Hawaii",earthquake,2.97,4.57,0.06,2,reviewed,hv,hv
1972-04-10T15:19:54.320Z,18.8216667,-155.3158333,12.023,2.96,ml,15,270,,0.09,hv,hv19721182,2020-03-31T17:52:53.160Z,"38 km SE of Naalehu, Hawaii",earthquake,3.66,1.93,0.11,1,reviewed,hv,hv
1972-04-10T09:13:22.510Z,18.7716667,-155.298,11.576,2.72,ml,17,298,,0.1,hv,hv19721181,2020-03-31T17:52:53.020Z,"44 km SE of Naalehu, Hawaii",earthquake,4.27,4.29,,1,reviewed,hv,hv
1972-04-08T15:05:01.640Z,18.8353333,-155.289,17.396,2.58,ml,19,263,,0.11,hv,hv19721161,2020-03-31T17:52:50.140Z,"39 km SE of Naalehu, Hawaii",earthquake,1.8,14.11,,1,reviewed,hv,hv
1972-04-08T15:02:16.120Z,18.904,-155.3283333,13.566,2.62,ml,21,248,,0.12,hv,hv19721160,2020-03-31T17:52:50.000Z,"32 km SE of Naalehu, Hawaii",earthquake,2.63,3.23,0.16,1,reviewed,hv,hv
1972-04-08T14:30:27.930Z,18.828,-155.2845,12.066,2.97,ml,23,263,,0.1,hv,hv19721159,2020-03-31T17:52:49.840Z,"40 km SE of Naalehu, Hawaii",earthquake,3.67,1.67,0.09,1,reviewed,hv,hv
1972-04-08T13:45:49.180Z,18.8405,-155.2831667,16.126,2.57,ml,22,262,,0.09,hv,hv19721157,2020-03-31T17:52:49.540Z,"40 km SE of Naalehu, Hawaii",earthquake,1.89,13.64,,1,reviewed,hv,hv
1972-04-02T02:36:34.660Z,19.0111667,-155.2916667,25.479,2.66,ml,18,311,,0.07,hv,hv19721116,2020-03-31T17:52:43.630Z,"28 km SE of P?hala, Hawaii",earthquake,9.32,4.68,0.08,6,reviewed,hv,hv
1972-04-01T18:58:49.370Z,18.854,-155.3155,13.065,2.54,ml,20,258,,0.09,hv,hv19721109,2020-03-31T17:52:42.620Z,"36 km SE of Naalehu, Hawaii",earthquake,2.71,12.95,,1,reviewed,hv,hv
1972-04-01T18:29:46.770Z,18.8736667,-155.3165,10.7,2.72,ml,22,255,,0.12,hv,hv19721107,2020-03-31T17:52:42.340Z,"35 km SE of Naalehu, Hawaii",earthquake,2.65,1.87,0.04,3,reviewed,hv,hv
1972-04-01T18:25:53.310Z,18.8628333,-155.3011667,9.844,2.52,ml,13,285,,0.1,hv,hv19721106,2020-03-31T17:52:42.200Z,"37 km SE of Naalehu, Hawaii",earthquake,5.9,2.38,,1,reviewed,hv,hv
1972-03-30T18:53:49.520Z,18.875,-155.3206667,10.54,2.5,ml,18,259,,0.1,hv,hv19721087,2020-03-31T17:52:39.350Z,"34 km SE of Naalehu, Hawaii",earthquake,2.8,1.57,,1,reviewed,hv,hv
1972-03-30T17:31:37.450Z,18.8818333,-155.3036667,12.755,2.5,ml,16,258,,0.1,hv,hv19721086,2020-03-31T17:52:39.200Z,"35 km SE of Naalehu, Hawaii",earthquake,3.27,12.25,,1,reviewed,hv,hv
1972-03-30T13:52:46.720Z,18.8845,-155.3205,11.65,2.79,ml,20,253,,0.11,hv,hv19721081,2020-03-31T17:52:38.490Z,"34 km SE of Naalehu, Hawaii",earthquake,2.86,3.37,,2,reviewed,hv,hv
1972-03-30T13:07:41.480Z,18.8593333,-155.3066667,10.875,2.53,ml,20,270,,0.08,hv,hv19721080,2020-03-31T17:52:38.340Z,"36 km SE of Naalehu, Hawaii",earthquake,7.17,3.28,,1,reviewed,hv,hv
1972-03-30T12:40:58.400Z,18.896,-155.3111667,11.405,2.77,ml,21,250,,0.11,hv,hv19721079,2020-03-31T17:52:38.190Z,"34 km SE of Naalehu, Hawaii",earthquake,2.68,2.43,,2,reviewed,hv,hv
1972-03-30T12:17:22.500Z,18.8488333,-155.2955,14.465,2.71,ml,16,273,,0.12,hv,hv19721078,2020-03-31T17:52:38.030Z,"38 km SE of Naalehu, Hawaii",earthquake,5.24,16.16,,4,reviewed,hv,hv
1972-03-30T12:13:19.070Z,18.881,-155.3433333,9.295,2.8,ml,14,265,,0.1,hv,hv19721077,2020-03-31T17:52:37.890Z,"32 km SE of Naalehu, Hawaii",earthquake,2.12,0.93,,1,reviewed,hv,hv
1972-03-30T12:01:10.390Z,18.905,-155.3603333,14.745,2.67,ml,9,263,,0.05,hv,hv19721075,2020-03-31T18:07:31.750Z,"29 km SE of Naalehu, Hawaii",earthquake,4.12,13.12,,3,reviewed,hv,hv
1972-03-30T11:58:41.530Z,18.8483333,-155.3176667,16.8,3.41,ml,21,260,,0.09,hv,hv19721074,2020-03-31T18:07:31.540Z,"36 km SE of Naalehu, Hawaii",earthquake,3.26,14.08,,2,reviewed,hv,hv
1972-03-30T11:48:19.270Z,18.792,-155.2765,7.305,2.94,ml,14,282,,0.13,hv,hv19721072,2020-03-31T18:07:31.120Z,"44 km SE of Naalehu, Hawaii",earthquake,6.5,4.06,,2,reviewed,hv,hv
1972-03-30T11:32:47.980Z,18.8301667,-155.3023333,15.455,2.59,ml,16,263,,0.14,hv,hv19721071,2020-03-31T18:07:30.850Z,"39 km SE of Naalehu, Hawaii",earthquake,2.41,15.02,,2,reviewed,hv,hv
1972-03-30T11:29:58.150Z,18.88,-155.3131667,11.065,3.2,ml,13,253,,0.1,hv,hv19721070,2020-03-31T18:07:30.700Z,"34 km SE of Naalehu, Hawaii",earthquake,2.39,2.24,,2,reviewed,hv,hv
1972-03-30T05:55:59.760Z,19.0471667,-155.2616667,44.879,2.78,ml,24,221,,0.1,hv,hv19721065,2020-03-31T18:07:29.940Z,"28 km SE of P?hala, Hawaii",earthquake,1.24,1.68,,2,reviewed,hv,hv
1972-03-29T11:20:27.810Z,18.829,-155.1876667,9.547,2.87,ml,14,289,,0.16,hv,hv19721047,2020-03-31T18:07:26.960Z,"49 km ESE of Naalehu, Hawaii",earthquake,4.61,7.01,,13,reviewed,hv,hv
1972-03-27T00:54:48.390Z,18.919,-155.3158333,12.92,2.64,ml,13,246,,0.09,hv,hv19721019,2020-03-31T18:07:22.920Z,"32 km ESE of Naalehu, Hawaii",earthquake,4.45,5.32,,2,reviewed,hv,hv
1972-03-26T21:23:26.700Z,18.8806667,-155.3266667,11.346,2.5,ml,15,258,,0.11,hv,hv19721017,2020-03-31T18:07:22.640Z,"33 km SE of Naalehu, Hawaii",earthquake,3.2,2.04,,1,reviewed,hv,hv
1972-03-26T08:09:02.240Z,18.9026667,-155.3078333,16.116,3.71,ml,27,249,,0.12,hv,hv19721009,2020-03-31T18:07:21.490Z,"33 km ESE of Naalehu, Hawaii",earthquake,1.78,13.98,0.08,5,reviewed,hv,hv
1972-03-25T10:59:57.350Z,18.8688333,-155.2895,12.756,2.52,ml,14,269,,0.08,hv,hv19721001,2020-03-31T18:07:20.310Z,"37 km SE of Naalehu, Hawaii",earthquake,3.75,1.35,,5,reviewed,hv,hv
1972-03-22T17:33:11.830Z,18.7975,-155.2953333,11.766,2.63,ml,18,274,,0.09,hv,hv19720977,2020-03-31T18:07:16.940Z,"42 km SE of Naalehu, Hawaii",earthquake,2.94,3.21,,3,reviewed,hv,hv
1972-03-16T11:37:22.280Z,18.9061667,-155.3041667,14.876,2.86,ml,25,249,,0.11,hv,hv19720928,2020-03-31T18:07:09.940Z,"34 km ESE of Naalehu, Hawaii",earthquake,2.42,11.8,0.21,3,reviewed,hv,hv
1972-03-16T05:11:38.120Z,18.8126667,-155.3305,17.493,2.62,ml,19,266,,0.12,hv,hv19720927,2020-03-31T18:07:09.790Z,"38 km SE of Naalehu, Hawaii",earthquake,2.87,12.91,,2,reviewed,hv,hv
1972-03-13T05:58:49.710Z,18.7445,-155.3525,15.723,3.25,ml,26,279,,0.12,hv,hv19720898,2020-03-31T18:07:05.600Z,"43 km SE of Naalehu, Hawaii",earthquake,4.2,15.71,0.2,3,reviewed,hv,hv
